=== MAP GENERATION DATA ===

--- STATIONS ---
BFP (bfpbuilding): Grid (23, 31) | Pixels (4416, 5952) | Rot: 0
OBJ,intersection 3 N E W,5376,1920,0
OBJ,Horizontal double sidewalk,1728,1152,0
OBJ,Vertical DOUBLE SIDEWALK,1728,2880,0
OBJ,intersection 3 N E W,960,4992,0
OBJ,Horizontal double sidewalk,3264,5376,0
OBJ,Horizontal double sidewalk,5376,5376,0
OBJ,Horizontal double sidewalk,5568,384,0
OBJ,Horizontal double sidewalk,1728,6336,0
OBJ,Intersection N E W S,1152,1728,0
OBJ,Vertical DOUBLE SIDEWALK,1152,3456,0
OBJ,intersection3 N W S,4032,3072,0
OBJ,Horizontal double sidewalk,3840,3840,0
OBJ,intersection3 N W S,1920,1152,0
OBJ,Corner South East,384,384,0
OBJ,Horizontal double sidewalk,3840,7296,0
OBJ,Horizontal double sidewalk,5952,7296,0
OBJ,Vertical DOUBLE SIDEWALK,384,2112,0
OBJ,intersection3 N E S,6144,4032,0
OBJ,Horizontal double sidewalk,4608,3264,0
OBJ,Vertical DOUBLE SIDEWALK,6144,5760,0
OBJ,Horizontal double sidewalk,2496,4992,0
OBJ,Vertical DOUBLE SIDEWALK,6720,6720,0
OBJ,Vertical DOUBLE SIDEWALK,5376,960,0
OBJ,Horizontal double sidewalk,960,2304,0
OBJ,Vertical DOUBLE SIDEWALK,1728,1920,0
OBJ,intersection3 E W S,960,4032,0
OBJ,Horizontal double sidewalk,5376,4416,0
OBJ,Vertical DOUBLE SIDEWALK,1728,3648,0
OBJ,Horizontal double sidewalk,5568,1152,0
OBJ,Vertical DOUBLE SIDEWALK,1152,768,0
OBJ,Horizontal double sidewalk,4032,384,0
OBJ,Vertical DOUBLE SIDEWALK,1152,2496,0
OBJ,Vertical DOUBLE SIDEWALK,3648,6144,0
OBJ,Horizontal double sidewalk,3840,4608,0
OBJ,Horizontal double sidewalk,3840,6336,0
OBJ,Horizontal double sidewalk,5952,6336,0
OBJ,Horizontal double sidewalk,2304,7296,0
OBJ,Horizontal double sidewalk,4416,7296,0
OBJ,Vertical DOUBLE SIDEWALK,6144,4800,0
OBJ,Horizontal double sidewalk,2496,4032,0
OBJ,intersection 3 N E W,6720,4032,0
OBJ,Horizontal double sidewalk,4608,4032,0
OBJ,Vertical DOUBLE SIDEWALK,6720,5760,0
OBJ,Horizontal double sidewalk,6912,2496,0
OBJ,Vertical DOUBLE SIDEWALK,7296,6144,0
OBJ,Vertical DOUBLE SIDEWALK,5376,1728,0
OBJ,Horizontal double sidewalk,960,3072,0
OBJ,Horizontal double sidewalk,5376,3456,0
OBJ,Vertical DOUBLE SIDEWALK,1728,2688,0
OBJ,Vertical DOUBLE SIDEWALK,960,4800,0
OBJ,Vertical DOUBLE SIDEWALK,3648,6912,0
OBJ,Vertical DOUBLE SIDEWALK,2112,6144,0
OBJ,Horizontal double sidewalk,3840,1920,0
OBJ,Horizontal double sidewalk,5952,1920,0
OBJ,intersection3 N W S,4416,1152,0
OBJ,Horizontal double sidewalk,3840,5376,0
OBJ,Horizontal double sidewalk,5952,5376,0
OBJ,Horizontal double sidewalk,4416,4608,0
OBJ,Horizontal double sidewalk,6144,384,0
OBJ,Horizontal double sidewalk,2304,6336,0
OBJ,Horizontal double sidewalk,768,7296,0
OBJ,Vertical DOUBLE SIDEWALK,6144,3840,0
OBJ,Horizontal double sidewalk,2496,3072,0
OBJ,Vertical DOUBLE SIDEWALK,7296,5184,0
OBJ,Horizontal double sidewalk,960,384,0
OBJ,Vertical DOUBLE SIDEWALK,5376,768,0
OBJ,Vertical DOUBLE SIDEWALK,7296,6912,0
OBJ,intersection3 E W S,1728,1728,0
OBJ,Vertical DOUBLE SIDEWALK,1536,4224,0
OBJ,Vertical DOUBLE SIDEWALK,3648,5952,0
OBJ,Vertical DOUBLE SIDEWALK,2112,5184,0
OBJ,Intersection N E W S,4416,1920,0
OBJ,Horizontal double sidewalk,5952,4416,0
OBJ,Horizontal double sidewalk,6144,1152,0
OBJ,Horizontal double sidewalk,2496,384,0
OBJ,Horizontal double sidewalk,4608,384,0
OBJ,Horizontal double sidewalk,6720,384,0
OBJ,Horizontal double sidewalk,768,6336,0
OBJ,Horizontal double sidewalk,3072,3072,0
OBJ,intersection3 N W S,7296,2496,0
OBJ,Vertical DOUBLE SIDEWALK,7296,4224,0
OBJ,Horizontal double sidewalk,2880,3840,0
OBJ,Vertical DOUBLE SIDEWALK,7296,5952,0
OBJ,Horizontal double sidewalk,2880,7296,0
OBJ,intersection 3 N E W,4992,7296,0
OBJ,Vertical DOUBLE SIDEWALK,1344,6528,0
OBJ,Vertical DOUBLE SIDEWALK,5184,2304,0
OBJ,intersection 3 N E W,1536,4992,0
OBJ,Vertical DOUBLE SIDEWALK,3648,6720,0
OBJ,Vertical DOUBLE SIDEWALK,2112,5952,0
OBJ,Vertical DOUBLE SIDEWALK,4416,960,0
OBJ,Horizontal double sidewalk,3072,384,0
OBJ,Horizontal double sidewalk,6528,7296,0
OBJ,Vertical DOUBLE SIDEWALK,7296,1536,0
OBJ,Vertical DOUBLE SIDEWALK,7296,3264,0
OBJ,Vertical DOUBLE SIDEWALK,4992,2880,0
OBJ,Vertical DOUBLE SIDEWALK,7296,4992,0
OBJ,intersection3 N W S,4992,4608,0
OBJ,Horizontal double sidewalk,2880,4608,0
OBJ,Horizontal double sidewalk,3456,3840,0
OBJ,Vertical DOUBLE SIDEWALK,7296,6720,0
OBJ,Horizontal double sidewalk,2880,6336,0
OBJ,intersection 3 N E W,1344,7296,0
OBJ,Horizontal double sidewalk,3456,7296,0
OBJ,Vertical DOUBLE SIDEWALK,3648,576,0
OBJ,Horizontal double sidewalk,1536,2304,0
OBJ,intersection3 E W S,1536,4032,0
OBJ,Vertical DOUBLE SIDEWALK,3648,5760,0
OBJ,intersection3 E W S,2112,4992,0
OBJ,Horizontal double sidewalk,3840,2496,0
OBJ,Vertical DOUBLE SIDEWALK,4416,1728,0
OBJ,Horizontal double sidewalk,2304,1728,0
OBJ,Horizontal double sidewalk,6528,4608,0
OBJ,Horizontal double sidewalk,6528,6336,0
OBJ,Vertical DOUBLE SIDEWALK,2688,5184,0
OBJ,Horizontal double sidewalk,7104,7296,0
OBJ,Vertical DOUBLE SIDEWALK,7296,576,0
OBJ,Vertical DOUBLE SIDEWALK,2688,6912,0
OBJ,Vertical DOUBLE SIDEWALK,7296,2304,0
OBJ,Horizontal double sidewalk,4992,1920,0
OBJ,Horizontal double sidewalk,1344,1152,0
OBJ,intersection3 N W S,7296,4032,0
OBJ,Vertical DOUBLE SIDEWALK,4992,3648,0
OBJ,Vertical DOUBLE SIDEWALK,7296,5760,0
OBJ,Horizontal double sidewalk,2880,5376,0
OBJ,Horizontal double sidewalk,3456,4608,0
OBJ,Vertical DOUBLE SIDEWALK,4992,7104,0
OBJ,Horizontal double sidewalk,5184,384,0
OBJ,intersection3 E W S,1344,6336,0
OBJ,Horizontal double sidewalk,3456,6336,0
OBJ,Vertical DOUBLE SIDEWALK,5184,2112,0
OBJ,Vertical DOUBLE SIDEWALK,3648,1344,0
OBJ,Horizontal double sidewalk,1536,3072,0
OBJ,Horizontal double sidewalk,3648,3072,0
OBJ,Vertical DOUBLE SIDEWALK,2112,5760,0
OBJ,Vertical DOUBLE SIDEWALK,4416,768,0
OBJ,Vertical DOUBLE SIDEWALK,1920,6528,0
OBJ,Horizontal double sidewalk,768,1728,0
OBJ,Horizontal double sidewalk,4224,3264,0
OBJ,Horizontal double sidewalk,6528,5376,0
OBJ,Vertical DOUBLE SIDEWALK,2688,4224,0
OBJ,Horizontal double sidewalk,7104,4608,0
OBJ,Vertical DOUBLE SIDEWALK,2688,5952,0
OBJ,Horizontal double sidewalk,7104,6336,0
OBJ,Vertical DOUBLE SIDEWALK,7296,1344,0
OBJ,Vertical DOUBLE SIDEWALK,7296,3072,0
OBJ,Vertical DOUBLE SIDEWALK,4992,2688,0
OBJ,intersection3 N E S,4992,4416,0
OBJ,Horizontal double sidewalk,3456,5376,0
OBJ,Vertical DOUBLE SIDEWALK,1344,7104,0
OBJ,Horizontal double sidewalk,1536,384,0
OBJ,intersection3 E W S,3648,384,0
OBJ,Horizontal double sidewalk,5760,384,0
OBJ,Horizontal double sidewalk,2112,3072,0
OBJ,Vertical DOUBLE SIDEWALK,384,4800,0
OBJ,intersection 3 N E W,1920,7296,0
OBJ,Horizontal double sidewalk,6528,960,0
OBJ,Vertical DOUBLE SIDEWALK,384,6528,0
OBJ,Horizontal double sidewalk,4224,4032,0
OBJ,Vertical DOUBLE SIDEWALK,2688,3264,0
OBJ,intersection3 N W S,2688,4992,0
OBJ,Horizontal double sidewalk,576,4992,0
OBJ,Horizontal double sidewalk,7104,5376,0
OBJ,Vertical DOUBLE SIDEWALK,2688,6720,0
OBJ,Corner South West,7296,384,0
OBJ,Vertical DOUBLE SIDEWALK,7296,2112,0
OBJ,intersection3 N E S,4992,3456,0
OBJ,intersection3 N E S,3648,1152,0
OBJ,Horizontal double sidewalk,5760,1152,0
OBJ,Vertical DOUBLE SIDEWALK,4032,4800,0
OBJ,Horizontal double sidewalk,2112,384,0
OBJ,Horizontal double sidewalk,5568,7296,0
OBJ,Corner North East,4032,6528,0
OBJ,Vertical DOUBLE SIDEWALK,6336,1536,0
OBJ,Horizontal double sidewalk,4800,2496,0
OBJ,Vertical DOUBLE SIDEWALK,384,3840,0
OBJ,intersection3 E W S,1920,6336,0
OBJ,Vertical DOUBLE SIDEWALK,384,5568,0
OBJ,Corner North East,384,7296,0
OBJ,Vertical DOUBLE SIDEWALK,2688,576,0
OBJ,Horizontal double sidewalk,7104,960,0
OBJ,Horizontal double sidewalk,576,2304,0
OBJ,intersection3 N W S,2688,4032,0
OBJ,Horizontal double sidewalk,576,4032,0
OBJ,Vertical DOUBLE SIDEWALK,2688,5760,0
OBJ,intersection3 E W S,4992,2496,0
OBJ,Horizontal double sidewalk,1344,1728,0
OBJ,Vertical DOUBLE SIDEWALK,5568,4608,0
OBJ,intersection3 N W S,4032,3840,0
OBJ,Horizontal double sidewalk,5568,6336,0
OBJ,Horizontal double sidewalk,4032,7296,0
OBJ,Vertical DOUBLE SIDEWALK,6336,576,0
OBJ,Vertical DOUBLE SIDEWALK,6336,2304,0
OBJ,Vertical DOUBLE SIDEWALK,384,1152,0
OBJ,Horizontal double sidewalk,6336,4032,0
OBJ,Vertical DOUBLE SIDEWALK,384,2880,0
OBJ,Horizontal double sidewalk,4800,3264,0
OBJ,Vertical DOUBLE SIDEWALK,384,4608,0
OBJ,Vertical DOUBLE SIDEWALK,1920,7104,0
OBJ,Horizontal double sidewalk,4224,384,0
OBJ,intersection3 N E S,384,6336,0
OBJ,Vertical DOUBLE SIDEWALK,6144,6528,0
OBJ,Vertical DOUBLE SIDEWALK,2688,1344,0
OBJ,Intersection N E W S,2688,3072,0
OBJ,Horizontal double sidewalk,576,3072,0
OBJ,Vertical DOUBLE SIDEWALK,2688,4800,0
OBJ,Horizontal double sidewalk,5568,1920,0
OBJ,Vertical DOUBLE SIDEWALK,1152,1536,0
OBJ,Horizontal double sidewalk,4032,1152,0
OBJ,Vertical DOUBLE SIDEWALK,1152,3264,0
OBJ,Vertical DOUBLE SIDEWALK,4032,2880,0
OBJ,Horizontal double sidewalk,1152,4992,0
OBJ,intersection 3 N E W,5568,5376,0
OBJ,Intersection N E W S,4032,4608,0
OBJ,Vertical DOUBLE SIDEWALK,6336,1344,0
OBJ,Vertical DOUBLE SIDEWALK,1920,960,0
OBJ,Vertical DOUBLE SIDEWALK,384,1920,0
OBJ,Vertical DOUBLE SIDEWALK,384,3648,0
OBJ,Horizontal double sidewalk,4800,4032,0
OBJ,Vertical DOUBLE SIDEWALK,384,5376,0
OBJ,Vertical DOUBLE SIDEWALK,6144,5568,0
OBJ,Horizontal double sidewalk,4224,1152,0
OBJ,Vertical DOUBLE SIDEWALK,384,7104,0
OBJ,Horizontal double sidewalk,576,384,0
OBJ,intersection3 E W S,2688,384,0
OBJ,intersection 3 N E W,6144,7296,0
OBJ,Vertical DOUBLE SIDEWALK,6720,6528,0
OBJ,Horizontal double sidewalk,5376,2496,0
OBJ,Vertical DOUBLE SIDEWALK,1728,3456,0
OBJ,Horizontal double sidewalk,960,7296,0
OBJ,Vertical DOUBLE SIDEWALK,1152,576,0
OBJ,Intersection N E W S,1152,2304,0
OBJ,Horizontal double sidewalk,4032,1920,0
OBJ,intersection 3 N E W,1152,4032,0
OBJ,intersection3 E W S,5568,4416,0
OBJ,Vertical DOUBLE SIDEWALK,4032,3648,0
OBJ,intersection3 E W S,6336,384,0
OBJ,Vertical DOUBLE SIDEWALK,6336,2112,0
OBJ,intersection 3 N E W,1920,1728,0
OBJ,Vertical DOUBLE SIDEWALK,384,960,0
OBJ,Vertical DOUBLE SIDEWALK,384,2688,0
OBJ,Vertical DOUBLE SIDEWALK,384,4416,0
OBJ,intersection3 N E S,6144,4608,0
OBJ,Vertical DOUBLE SIDEWALK,6720,3840,0
OBJ,Intersection N E W S,6144,6336,0
OBJ,Vertical DOUBLE SIDEWALK,6720,5568,0
OBJ,Vertical DOUBLE SIDEWALK,2688,1152,0
OBJ,Horizontal double sidewalk,2496,7296,0
OBJ,Horizontal double sidewalk,4608,7296,0
OBJ,intersection 3 N E W,6720,7296,0
OBJ,Vertical DOUBLE SIDEWALK,5376,1536,0
OBJ,Horizontal double sidewalk,6912,4032,0
OBJ,Vertical DOUBLE SIDEWALK,1728,2496,0
OBJ,Vertical DOUBLE SIDEWALK,960,4608,0
OBJ,Horizontal double sidewalk,960,6336,0
OBJ,Vertical DOUBLE SIDEWALK,1152,1344,0
OBJ,Intersection N E W S,1152,3072,0
OBJ,Vertical DOUBLE SIDEWALK,4032,2688,0
OBJ,Vertical DOUBLE SIDEWALK,4032,4416,0
OBJ,Vertical DOUBLE SIDEWALK,1920,768,0
OBJ,Horizontal double sidewalk,4800,384,0
OBJ,intersection3 N E S,384,1728,0
OBJ,Horizontal double sidewalk,6144,1920,0
OBJ,Vertical DOUBLE SIDEWALK,384,3456,0
OBJ,Vertical DOUBLE SIDEWALK,6144,3648,0
OBJ,Intersection N E W S,6144,5376,0
OBJ,Horizontal double sidewalk,6720,4608,0
OBJ,Horizontal double sidewalk,4608,4608,0
OBJ,Vertical DOUBLE SIDEWALK,6144,7104,0
OBJ,Horizontal double sidewalk,3072,3840,0
OBJ,Horizontal double sidewalk,2496,6336,0
OBJ,Intersection N E W S,6720,6336,0
OBJ,Horizontal double sidewalk,3072,7296,0
OBJ,Vertical DOUBLE SIDEWALK,5376,576,0
OBJ,Vertical DOUBLE SIDEWALK,1728,3264,0
OBJ,Horizontal double sidewalk,1728,4992,0
OBJ,intersection3 E W S,1152,384,0
OBJ,Vertical DOUBLE SIDEWALK,1152,2112,0
OBJ,Vertical DOUBLE SIDEWALK,1152,3840,0
OBJ,Vertical DOUBLE SIDEWALK,384,768,0
OBJ,Horizontal double sidewalk,4608,1920,0
OBJ,intersection3 N W S,6144,4416,0
OBJ,Vertical DOUBLE SIDEWALK,6144,6144,0
OBJ,intersection3 E W S,6720,5376,0
OBJ,Horizontal double sidewalk,3072,4608,0
OBJ,Vertical DOUBLE SIDEWALK,6720,7104,0
OBJ,Horizontal double sidewalk,6912,384,0
OBJ,Horizontal double sidewalk,3072,6336,0
OBJ,Vertical DOUBLE SIDEWALK,5376,1344,0
OBJ,intersection 3 N E W,3264,3072,0
OBJ,intersection3 N W S,1728,2304,0
OBJ,Vertical DOUBLE SIDEWALK,960,4416,0
OBJ,intersection 3 N E W,1728,4032,0
OBJ,intersection3 N E S,1152,1152,0
OBJ,Vertical DOUBLE SIDEWALK,1536,4800,0
OBJ,Horizontal double sidewalk,5184,7296,0
OBJ,Vertical DOUBLE SIDEWALK,3648,6528,0
OBJ,intersection 3 N E W,4416,2496,0
OBJ,Horizontal double sidewalk,6720,960,0
OBJ,Vertical DOUBLE SIDEWALK,6144,5184,0
OBJ,Vertical DOUBLE SIDEWALK,6720,6144,0
OBJ,Horizontal double sidewalk,3072,5376,0
OBJ,Vertical DOUBLE SIDEWALK,7296,4800,0
OBJ,Horizontal double sidewalk,3264,384,0
OBJ,intersection3 E W S,5376,384,0
OBJ,Vertical DOUBLE SIDEWALK,7296,6528,0
OBJ,Horizontal double sidewalk,960,1728,0
OBJ,Intersection N E W S,1728,3072,0
OBJ,Horizontal double sidewalk,3648,3840,0
OBJ,Horizontal double sidewalk,5184,6336,0
OBJ,Vertical DOUBLE SIDEWALK,3648,5568,0
OBJ,Horizontal double sidewalk,1536,7296,0
OBJ,intersection 3 N E W,3648,7296,0
OBJ,Horizontal double sidewalk,5760,7296,0
OBJ,Vertical DOUBLE SIDEWALK,4416,1536,0
OBJ,Horizontal double sidewalk,4416,3264,0
OBJ,Horizontal double sidewalk,2304,4992,0
OBJ,Horizontal double sidewalk,2496,1728,0
OBJ,Vertical DOUBLE SIDEWALK,7296,3840,0
OBJ,Vertical DOUBLE SIDEWALK,7296,5568,0
OBJ,Vertical DOUBLE SIDEWALK,4992,5184,0
OBJ,Horizontal double sidewalk,1728,384,0
OBJ,Corner North West,7296,7296,0
OBJ,Vertical DOUBLE SIDEWALK,4992,6912,0
OBJ,intersection3 E W S,5184,1920,0
OBJ,Horizontal double sidewalk,1536,1152,0
OBJ,Horizontal double sidewalk,5184,5376,0
OBJ,Vertical DOUBLE SIDEWALK,1536,4608,0
OBJ,Horizontal double sidewalk,3648,4608,0
OBJ,Horizontal double sidewalk,1536,6336,0
OBJ,Intersection N E W S,3648,6336,0
OBJ,Horizontal double sidewalk,5760,6336,0
OBJ,Vertical DOUBLE SIDEWALK,2112,5568,0
OBJ,Horizontal double sidewalk,2112,7296,0
OBJ,Vertical DOUBLE SIDEWALK,4416,576,0
OBJ,Horizontal double sidewalk,3840,3072,0
OBJ,Vertical DOUBLE SIDEWALK,4416,2304,0
OBJ,Horizontal double sidewalk,2304,4032,0
OBJ,Horizontal double sidewalk,4416,4032,0
OBJ,Horizontal double sidewalk,768,4992,0
OBJ,Vertical DOUBLE SIDEWALK,7296,1152,0
OBJ,Vertical DOUBLE SIDEWALK,7296,2880,0
OBJ,intersection3 N W S,7296,4608,0
OBJ,Vertical DOUBLE SIDEWALK,4992,4224,0
OBJ,intersection3 N W S,7296,6336,0
OBJ,Vertical DOUBLE SIDEWALK,1344,6912,0
OBJ,Horizontal double sidewalk,5760,1920,0
OBJ,Horizontal double sidewalk,5184,4416,0
OBJ,intersection3 E W S,3648,5376,0
OBJ,Horizontal double sidewalk,5760,5376,0
OBJ,Vertical DOUBLE SIDEWALK,3648,7104,0
OBJ,Horizontal double sidewalk,5952,384,0
OBJ,Horizontal double sidewalk,3840,384,0
OBJ,intersection 3 N E W,2112,6336,0
OBJ,Vertical DOUBLE SIDEWALK,4416,1344,0
OBJ,Horizontal double sidewalk,2304,3072,0
OBJ,Horizontal double sidewalk,768,2304,0
OBJ,Horizontal double sidewalk,768,4032,0
OBJ,Horizontal double sidewalk,4224,7296,0
OBJ,Vertical DOUBLE SIDEWALK,2688,6528,0
OBJ,Vertical DOUBLE SIDEWALK,7296,1920,0
OBJ,Vertical DOUBLE SIDEWALK,7296,3648,0
OBJ,intersection3 N W S,4992,3264,0
OBJ,intersection3 N W S,7296,5376,0
OBJ,Vertical DOUBLE SIDEWALK,4992,4992,0
OBJ,Vertical DOUBLE SIDEWALK,7296,7104,0
OBJ,Vertical DOUBLE SIDEWALK,4992,6720,0
OBJ,Vertical DOUBLE SIDEWALK,3648,960,0
OBJ,Horizontal double sidewalk,5184,3456,0
OBJ,Corner North West,3648,2688,0
OBJ,Vertical DOUBLE SIDEWALK,1536,4416,0
OBJ,Horizontal double sidewalk,5760,4416,0
OBJ,Vertical DOUBLE SIDEWALK,2112,5376,0
OBJ,Horizontal double sidewalk,3840,1152,0
OBJ,Horizontal double sidewalk,5952,1152,0
OBJ,Horizontal double sidewalk,2304,384,0
OBJ,intersection3 E W S,4416,384,0
OBJ,Vertical DOUBLE SIDEWALK,4416,2112,0
OBJ,Horizontal double sidewalk,768,3072,0
OBJ,Horizontal double sidewalk,7104,2496,0
OBJ,Horizontal double sidewalk,4224,4608,0
OBJ,intersection3 N E S,2688,3840,0
OBJ,Vertical DOUBLE SIDEWALK,2688,5568,0
OBJ,Horizontal double sidewalk,576,7296,0
OBJ,intersection 3 N E W,2688,7296,0
OBJ,intersection3 N W S,7296,960,0
OBJ,Vertical DOUBLE SIDEWALK,7296,2688,0
OBJ,tree 3,0,0,0
OBJ,tree 1,384,0,0
OBJ,tree 2,576,0,0
OBJ,tree 2,1152,0,0
OBJ,tree 2,1728,0,0
OBJ,tree 2,2112,0,0
OBJ,tree 2,2496,0,0
OBJ,tree 1,2880,0,0
OBJ,tree 2,3456,0,0
OBJ,tree 1,4224,0,0
OBJ,tree 1,4416,0,0
OBJ,tree 2,4608,0,0
OBJ,tree 3,4800,0,0
OBJ,tree 3,5376,0,0
OBJ,tree 2,5952,0,0
OBJ,tree 1,6144,0,0
OBJ,tree 2,6336,0,0
OBJ,tree 3,576,192,0
OBJ,tree 3,768,192,0
OBJ,tree 3,1152,192,0
OBJ,tree 2,1344,192,0
OBJ,tree 3,1536,192,0
OBJ,tree 3,1728,192,0
OBJ,tree 2,2112,192,0
OBJ,tree 3,3264,192,0
OBJ,tree 3,4032,192,0
OBJ,tree 3,5376,192,0
OBJ,tree 1,5568,192,0
OBJ,tree 3,5952,192,0
OBJ,tree 1,7296,192,0
OBJ,tree 3,7488,192,0
OBJ,tree 2,7680,192,0
OBJ,tree 3,192,384,0
OBJ,tree 1,7488,384,0
OBJ,tree 1,192,576,0
OBJ,squarehouse,576,576,0
OBJ,kindahouse,768,576,0
OBJ,building 2,960,576,0
OBJ,smallhouse3,1344,576,0
OBJ,tree 1,1536,576,0
OBJ,big house,1728,576,0
OBJ,smallhouse12,2112,576,0
OBJ,Redhousee,2304,576,0
OBJ,HOuseee,2496,576,0
OBJ,apartment2,2880,576,0
OBJ,tree 2,3072,576,0
OBJ,smallhouse,3264,576,0
OBJ,squarehouse,3456,576,0
OBJ,smallhouse3,4032,576,0
OBJ,smallhouse12,4992,576,0
OBJ,squarehouse,5184,576,0
OBJ,tree 3,5568,576,0
OBJ,big house,5760,576,0
OBJ,building 4,6144,576,0
OBJ,smallhouse3,6528,576,0
OBJ,building 3,6720,576,0
OBJ,Redhousee,6912,576,0
OBJ,tree 3,7104,576,0
OBJ,tree 3,7488,576,0
OBJ,tree 1,7680,576,0
OBJ,building 2,960,768,0
OBJ,building 2,1344,768,0
OBJ,Redhousee,2112,768,0
OBJ,tree 3,2304,768,0
OBJ,big house,2496,768,0
OBJ,smallhouseee,3840,768,0
OBJ,smallhouse12,4608,768,0
OBJ,tree 1,4800,768,0
OBJ,building 1,5184,768,0
OBJ,apartment2,5568,768,0
OBJ,building 1,6528,768,0
OBJ,kindahouse,6720,768,0
OBJ,big house,6912,768,0
OBJ,squarehouse,1536,960,0
OBJ,smallhouseee,1728,960,0
OBJ,smallhouse12,2496,960,0
OBJ,squarehouse,2880,960,0
OBJ,tree 1,3264,960,0
OBJ,squarehouse,3456,960,0
OBJ,building 1,3840,960,0
OBJ,Redhousee,4032,960,0
OBJ,tree 1,4224,960,0
OBJ,apartment2,4608,960,0
OBJ,tree 2,5184,960,0
OBJ,building 1,5760,960,0
OBJ,building 3,5952,960,0
OBJ,apartment2,6144,960,0
OBJ,tree 1,7488,960,0
OBJ,tree 2,768,1152,0
OBJ,smallhouse,960,1152,0
OBJ,apartment2,2112,1152,0
OBJ,tree 3,2304,1152,0
OBJ,building 2,2496,1152,0
OBJ,smallhouseee,2880,1152,0
OBJ,building 3,3456,1152,0
OBJ,tree 1,4608,1152,0
OBJ,tree 3,4992,1152,0
OBJ,squarehouse,5184,1152,0
OBJ,apartment2,6528,1152,0
OBJ,smallhouse,6912,1152,0
OBJ,tree 1,7488,1152,0
OBJ,tree 2,7680,1152,0
OBJ,apartment2,960,1344,0
OBJ,HOuseee,1344,1344,0
OBJ,buildingg,2112,1344,0
OBJ,squarehouse,2496,1344,0
OBJ,smallhouse,3072,1344,0
OBJ,smallhouse12,3456,1344,0
OBJ,building 3,4032,1344,0
OBJ,building 3,4608,1344,0
OBJ,tree 2,5184,1344,0
OBJ,smallhouse12,5568,1344,0
OBJ,tree 1,5760,1344,0
OBJ,smallhouseee,5952,1344,0
OBJ,big house,6528,1344,0
OBJ,building 1,7104,1344,0
OBJ,tree 3,7680,1344,0
OBJ,building 2,576,1536,0
OBJ,building 4,960,1536,0
OBJ,building 3,1344,1536,0
OBJ,smallhouseee,1536,1536,0
OBJ,smallhouse,2112,1536,0
OBJ,tree 1,2304,1536,0
OBJ,apartment2,2496,1536,0
OBJ,building 1,3840,1536,0
OBJ,HOuseee,4224,1536,0
OBJ,HOuseee,4608,1536,0
OBJ,tree 3,4992,1536,0
OBJ,building 3,5184,1536,0
OBJ,HOuseee,5568,1536,0
OBJ,tree 3,5760,1536,0
OBJ,tree 3,5952,1536,0
OBJ,smallhouse12,6144,1536,0
OBJ,tree 1,6720,1536,0
OBJ,tree 1,7104,1536,0
OBJ,tree 2,7488,1536,0
OBJ,tree 1,0,1728,0
OBJ,HOuseee,3840,1728,0
OBJ,big house,4224,1728,0
OBJ,Redhousee,4608,1728,0
OBJ,smallhouse,4800,1728,0
OBJ,buildingg,4992,1728,0
OBJ,tree 3,5184,1728,0
OBJ,buildingg,5952,1728,0
OBJ,smallhouseee,6144,1728,0
OBJ,HOuseee,7104,1728,0
OBJ,building 3,768,1920,0
OBJ,squarehouse,960,1920,0
OBJ,Redhousee,1344,1920,0
OBJ,building 1,2112,1920,0
OBJ,tree 1,2304,1920,0
OBJ,big house,2496,1920,0
OBJ,kindahouse,6528,1920,0
OBJ,squarehouse,768,2112,0
OBJ,building 4,960,2112,0
OBJ,tree 3,1536,2112,0
OBJ,tree 2,2112,2112,0
OBJ,squarehouse,2496,2112,0
OBJ,tree 2,3840,2112,0
OBJ,apartment,4032,2112,0
OBJ,apartment,4224,2112,0
OBJ,tree 3,4608,2112,0
OBJ,tree 3,4800,2112,0
OBJ,big house,4992,2112,0
OBJ,building 4,5568,2112,0
OBJ,building 3,5952,2112,0
OBJ,tree 3,6528,2112,0
OBJ,tree 3,6912,2112,0
OBJ,Redhousee,7104,2112,0
OBJ,squarehouse,1920,2304,0
OBJ,building 2,3840,2304,0
OBJ,tree 2,4800,2304,0
OBJ,building 2,5568,2304,0
OBJ,smallhouse12,5760,2304,0
OBJ,apartment2,5952,2304,0
OBJ,smallhouseee,6528,2304,0
OBJ,smallhouse12,6720,2304,0
OBJ,tree 3,6912,2304,0
OBJ,tree 3,7488,2304,0
OBJ,tree 1,192,2496,0
OBJ,squarehouse,576,2496,0
OBJ,smallhouse,768,2496,0
OBJ,big house,960,2496,0
OBJ,HOuseee,1536,2496,0
OBJ,building 1,2496,2496,0
OBJ,tree 2,7680,2496,0
OBJ,tree 3,960,2688,0
OBJ,HOuseee,1344,2688,0
OBJ,buildingg,1920,2688,0
OBJ,HOuseee,2496,2688,0
OBJ,smallhouse12,4224,2688,0
OBJ,tree 3,4416,2688,0
OBJ,kindahouse,4800,2688,0
OBJ,building 1,768,2880,0
OBJ,smallhouse3,960,2880,0
OBJ,tree 2,1344,2880,0
OBJ,building 3,1536,2880,0
OBJ,tree 2,1920,2880,0
OBJ,smallhouse3,2112,2880,0
OBJ,apartment,2304,2880,0
OBJ,building 2,2880,2880,0
OBJ,building 4,3072,2880,0
OBJ,tree 1,4800,2880,0
OBJ,smallhouse,7104,2880,0
OBJ,tree 3,0,3072,0
OBJ,smallhouseee,4416,3072,0
OBJ,tree 2,4608,3072,0
